id,quarter,month,date,total_storage,volumes_digitised,images_digitised,digitised_size,volumes_uploaded,images_uploaded,image_storage_size,not_volumes,not_images,not_storage_size,volume_master,images_master,master_on_viewer,storage_master,estimated_storage_on_viwer,volumes_goobi,images_goobi,upload_goobi,storaged_used
4570,third,sep,2113-09-01,64,1230076.0,14303548.0,24898.29,554.0,17007719.0,7721.43,4940.0,95523.0,59.87,87380.0,44563383.0,85985.0,24501.05,10789.18,1.34,36.32,56.83,333.55
4571,third,sep,2113-09-08,64,1230602.0,14307066.0,26109.02,515.0,17012317.0,7723.48,4942.0,95515.0,59.87,87395.0,44575254.0,85980.0,24507.5,10783.38,1.34,36.32,55.05,333.63
4572,third,sep,2113-09-15,64,1230376.0,14310925.0,23579.67,472.0,17016589.0,7722.51,4942.0,95592.0,59.89,87424.0,44577280.0,85998.0,24514.9,10770.56,1.35,36.35,68.57,333.84
4573,third,sep,2113-09-22,64,1230791.0,14301199.0,23638.46,470.0,17020456.0,7724.42,4943.0,95572.0,59.93,87447.0,44573605.0,86016.0,24515.96,10711.04,1.36,36.37,67.11,333.92
4574,third,sep,2113-09-29,64,1231300.0,14297169.0,22375.29,465.0,17024941.0,7724.69,4945.0,95492.0,59.93,87466.0,44592607.0,86033.0,24522.62,10672.46,1.36,36.39,61.21,333.99
4575,fourth,oct,2113-10-06,64,1231307.0,14297420.0,22361.13,465.0,17025521.0,7724.89,4945.0,95492.0,59.93,87467.0,44592080.0,86034.0,24522.8,10669.82,1.36,36.39,61.98,333.99
4576,fourth,oct,2113-10-13,64,1231793.0,14302638.0,21480.49,465.0,17030391.0,7728.27,4943.0,95505.0,59.93,87486.0,44609664.0,86086.0,24519.96,10639.53,1.36,36.41,68.43,334.0
4577,fourth,oct,2113-10-20,64,1232398.0,14305404.0,19731.56,476.0,17031210.0,7729.63,4946.0,95507.0,59.91,87503.0,44623641.0,86094.0,24525.47,10591.31,1.35,36.42,75.73,334.27
4578,fourth,oct,2113-10-27,64,1232422.0,14305563.0,19714.7,476.0,17031421.0,7729.88,4946.0,95507.0,59.91,87505.0,44624688.0,86095.0,24527.05,10594.1,1.35,36.42,75.75,334.27
4579,fourth,nov,2113-11-03,64,1232175.0,14313955.0,18785.17,269.0,17022156.0,7727.49,4937.0,95549.0,60.02,87453.0,44619368.0,86112.0,24521.2,11142.48,1.35,36.45,59.83,334.41
4580,fourth,nov,2113-11-10,64,1234274.0,14291624.0,23461.56,271.0,17052666.0,7739.34,4949.0,95627.0,59.96,87520.0,44640720.0,86130.0,24516.07,11158.82,1.42,36.47,15.15,334.72
4581,fourth,nov,2113-11-17,64,1234526.0,14294958.0,27701.47,302.0,17057227.0,7742.39,4952.0,95625.0,60.0,87541.0,44653373.0,86154.0,24515.93,11110.53,1.42,36.46,17.55,334.69
4582,fourth,nov,2113-11-24,64,1233658.0,14296029.0,27948.25,270.0,17060664.0,7741.82,4957.0,95648.0,60.01,87576.0,44665803.0,86186.0,24523.63,11109.7,1.42,36.45,17.39,334.77
4583,fourth,dec,2113-12-01,64,1233207.0,14300368.0,26313.0,247.0,17059414.0,7744.65,4957.0,95662.0,60.04,87584.0,44671026.0,86216.0,24533.17,11114.66,1.41,36.47,13.76,334.89
4584,fourth,dec,2113-12-08,64,1232100.0,14300838.0,25839.76,241.0,17060120.0,7747.63,4956.0,95637.0,60.0,87600.0,44679837.0,86240.0,24541.43,11093.72,1.4,36.47,5.71,334.91
4585,fourth,dec,2113-12-15,64,1231755.0,14318539.0,25498.4,237.0,17075506.0,7756.22,4968.0,95665.0,60.12,87649.0,44685736.0,86210.0,24528.57,10983.75,1.39,36.48,10.67,335.22
4586,fourth,dec,2113-12-22,64,1231761.0,14318586.0,25709.02,238.0,17075617.0,7756.14,4968.0,95666.0,60.12,87649.0,44685772.0,86210.0,24528.99,10983.81,1.39,36.48,10.64,335.22
4587,fourth,dec,2113-12-29,64,1232118.0,14326052.0,28657.69,231.0,17073140.0,7758.15,4970.0,95681.0,60.13,87668.0,44699644.0,86227.0,24531.81,11012.16,1.37,36.49,4.27,335.31
4588,first,jan,2114-01-05,64,1232222.0,14326208.0,28711.43,231.0,17073425.0,7758.29,4970.0,95680.0,60.13,87669.0,44701076.0,86227.0,24532.18,11016.62,1.37,36.49,4.26,335.32
4589,first,jan,2114-01-12,64,1232280.0,14326458.0,28679.93,231.0,17073478.0,7758.36,4971.0,95681.0,60.13,87671.0,44702302.0,86228.0,24532.86,11016.85,1.37,36.49,3.69,335.32
4590,first,jan,2114-01-19,64,1233385.0,14329994.0,29215.95,230.0,17072510.0,7764.17,4973.0,95694.0,60.2,87691.0,44710490.0,86247.0,24545.57,11013.28,1.38,36.51,1.97,335.45
4591,first,jan,2114-01-26,64,1232325.0,14325924.0,31177.34,248.0,17069609.0,7761.51,4956.0,95665.0,60.23,87655.0,44709129.0,86229.0,24540.29,10990.66,1.37,36.47,0.0,335.41
4592,first,feb,2114-02-02,64,1232453.0,14325817.0,31333.18,248.0,17069818.0,7761.68,4957.0,95664.0,60.24,87656.0,44709425.0,86232.0,24540.5,10998.1,1.38,36.47,0.0,335.42
4593,first,feb,2114-02-09,64,1232585.0,14330961.0,31531.87,340.0,17078079.0,7762.0,4959.0,95623.0,60.26,87669.0,44722670.0,86258.0,24545.77,10975.45,1.38,36.49,0.0,335.69
4594,first,feb,2114-02-16,64,1232997.0,14343608.0,31945.9,319.0,17082113.0,7764.96,4961.0,95614.0,60.28,87705.0,44734456.0,86312.0,24556.09,10931.8,1.38,36.51,0.0,335.85
4595,first,feb,2114-02-23,64,1233268.0,14350941.0,30252.1,371.0,17089548.0,7767.53,4961.0,95614.0,60.33,87727.0,44737841.0,86342.0,24556.48,10884.1,1.34,36.52,0.46,336.12
4596,first,mar,2114-03-02,64,1233990.0,14342869.0,33168.29,423.0,17099242.0,7770.12,4965.0,95612.0,60.34,87752.0,44770706.0,86349.0,24564.08,10866.01,1.32,36.54,6.83,336.35
4597,first,mar,2114-03-09,64,1233042.0,14341468.0,33250.04,411.0,17099021.0,7767.58,4959.0,95672.0,60.34,87720.0,44764053.0,86252.0,24535.16,10891.6,1.32,36.54,25.76,335.52
4598,first,mar,2114-03-16,64,1234151.0,14338305.0,33409.83,414.0,17106239.0,7770.03,4959.0,95683.0,60.35,87741.0,44779356.0,86276.0,24541.93,10839.43,1.33,36.53,32.81,335.48
4599,first,mar,2114-03-23,64,1234946.0,14343570.0,32709.93,382.0,17113325.0,7773.25,4954.0,95643.0,60.38,87760.0,44801354.0,86305.0,24549.32,10857.43,1.33,36.56,27.93,335.6
4600,first,mar,2114-03-30,64,1235169.0,14359802.0,31818.23,362.0,17117645.0,7774.86,4961.0,95645.0,60.39,87785.0,44818680.0,86330.0,24563.29,10855.75,1.31,36.57,26.65,335.69
4601,second,apr,2114-04-06,64,1233967.0,14364026.0,31488.89,269.0,17121096.0,7778.0,4967.0,95672.0,60.43,87805.0,44832462.0,86363.0,24570.56,10844.77,1.29,36.58,31.44,335.87
4602,second,apr,2114-04-13,64,1233987.0,14364165.0,31439.36,269.0,17121679.0,7778.18,4967.0,95674.0,60.43,87806.0,44832818.0,86366.0,24570.68,10847.94,1.29,36.58,31.63,335.87
4603,second,apr,2114-04-20,64,1234405.0,14369653.0,31947.47,256.0,17122552.0,7780.33,4969.0,95688.0,60.44,87829.0,44838045.0,86357.0,24580.7,10836.29,1.3,36.59,29.42,336.0
4604,second,apr,2114-04-27,64,1234441.0,14370236.0,32510.87,196.0,17128781.0,7782.62,4971.0,95722.0,60.52,87851.0,44854125.0,86382.0,24586.73,10836.13,1.29,36.6,33.58,336.12
4605,second,may,2114-05-04,64,1235519.0,14375195.0,34866.92,236.0,17133370.0,7787.86,4976.0,95710.0,60.55,87886.0,44870101.0,86410.0,24597.15,10825.62,1.29,36.59,25.53,336.15
4606,second,may,2114-05-11,64,1235809.0,14378998.0,34375.08,284.0,17139708.0,7789.94,4975.0,95730.0,60.57,87907.0,44877210.0,86443.0,24609.22,10889.04,1.31,36.61,21.68,336.23
4607,second,may,2114-05-18,64,1235380.0,14384630.0,33992.15,267.0,17146024.0,7792.51,4975.0,95766.0,60.57,87938.0,44889363.0,86452.0,24616.24,10724.47,1.29,36.62,20.62,336.25
4608,second,may,2114-05-25,64,1235459.0,14381373.0,33361.19,263.0,17147093.0,7797.83,4977.0,95779.0,60.59,87960.0,44903806.0,86494.0,24620.65,10698.2,1.3,36.62,27.42,336.36
4609,second,jun,2114-06-01,64,1237485.0,14415668.0,21124.61,300.0,17154481.0,7844.2,4986.0,96010.0,60.66,87998.0,44905935.0,86678.0,24642.35,10651.16,1.33,36.69,26.88,336.68
4610,second,jun,2114-06-08,64,1237204.0,14422665.0,24665.68,297.0,17155477.0,7846.21,4988.0,96077.0,60.65,88001.0,44909023.0,86700.0,24646.22,10746.82,1.31,36.71,29.64,336.74
4611,second,jun,2114-06-15,64,1236025.0,14434554.0,25075.47,555.0,17157202.0,7844.98,4990.0,96092.0,60.69,88038.0,44946368.0,86729.0,24640.38,10763.86,1.3,36.69,17.83,336.78
4612,second,jun,2114-06-22,64,1233815.0,14432607.0,24578.14,524.0,17160304.0,7847.26,4994.0,96120.0,60.69,88066.0,44961050.0,86727.0,24647.56,10705.1,1.31,36.69,14.18,336.94
4613,second,jun,2114-06-29,64,1235698.0,14446533.0,24704.85,500.0,17163056.0,7848.69,4995.0,96141.0,60.74,88080.0,44978702.0,86744.0,24658.04,10518.54,1.3,36.7,9.36,336.87
4614,third,jul,2114-07-06,64,1236269.0,14449744.0,20132.91,510.0,17172182.0,7850.97,4998.0,96163.0,60.75,88102.0,44991805.0,86763.0,24660.07,10533.17,1.31,36.71,0.0,336.95
4615,third,jul,2114-07-13,64,1236443.0,14446593.0,22043.24,464.0,17175155.0,7853.22,4993.0,96235.0,60.78,88133.0,45001239.0,86784.0,24662.85,10455.52,1.35,36.72,0.0,337.05
4616,third,jul,2114-07-20,64,1236579.0,14452695.0,23862.99,463.0,17180385.0,7855.24,4997.0,96269.0,60.77,88154.0,45019364.0,86805.0,24665.64,10383.2,1.34,36.74,0.0,337.09
4617,third,jul,2114-07-27,64,1236279.0,14455999.0,22255.71,454.0,17186841.0,7857.19,4999.0,96291.0,60.79,88170.0,45031066.0,86840.0,24671.83,10370.62,1.33,36.73,0.0,337.17
4618,third,aug,2114-08-03,64,1236642.0,14453930.0,20963.15,484.0,17191168.0,7859.16,4998.0,96282.0,60.79,88165.0,45041302.0,86857.0,24677.0,10424.1,1.33,36.73,0.43,337.34
4619,third,aug,2114-08-10,64,1235213.0,14445095.0,20969.17,482.0,17176117.0,7863.59,4998.0,96269.0,60.8,88143.0,44988805.0,86853.0,24673.06,10840.22,1.33,36.72,0.62,337.13
4620,third,aug,2114-08-17,64,1235317.0,14453271.0,18697.82,513.0,17181582.0,7865.54,4997.0,96289.0,60.83,88160.0,44999363.0,86906.0,24679.22,10910.09,1.39,36.74,0.0,337.39
4621,third,aug,2114-08-24,64,1235613.0,14461064.0,18481.0,851.0,17179036.0,7865.06,5005.0,96254.0,60.88,88181.0,45028016.0,86886.0,24686.37,11352.42,1.38,36.74,0.43,338.05
4622,third,aug,2114-08-31,64,1234766.0,14459178.0,18950.15,868.0,17184878.0,7868.58,5006.0,96254.0,60.83,88209.0,45043402.0,86895.0,24693.72,11281.9,1.35,36.74,0.0,338.13
4623,third,sep,2114-09-07,64,1234825.0,14462815.0,17839.92,866.0,17189729.0,7871.81,5008.0,96266.0,60.87,88222.0,45058164.0,86917.0,24698.38,11201.22,1.35,36.78,11.12,338.18
4624,third,sep,2114-09-14,64,1236084.0,14461219.0,18690.21,838.0,17195840.0,7873.52,5011.0,96282.0,60.88,88255.0,45068085.0,86936.0,24703.29,11181.65,1.38,36.78,8.47,338.21
4625,third,sep,2114-09-21,64,1236521.0,14457800.0,19718.94,854.0,17202780.0,7871.36,5017.0,96287.0,60.98,88264.0,45078586.0,86967.0,24708.87,10955.71,1.37,36.79,13.64,338.21
4626,third,sep,2114-09-28,64,1236857.0,14468868.0,19234.0,858.0,17210130.0,7872.11,5018.0,96303.0,60.96,88278.0,45098214.0,86998.0,24713.74,10899.87,1.36,36.79,33.71,338.3
4627,fourth,oct,2114-10-05,64,1236856.0,14472377.0,20519.23,857.0,17214799.0,7876.99,5022.0,96309.0,60.95,88293.0,45108545.0,87022.0,24718.77,10875.71,1.34,36.8,31.38,338.37
4628,fourth,oct,2114-10-12,64,1242213.0,14501014.0,26563.59,840.0,17261784.0,7883.55,5024.0,95930.0,61.07,88355.0,45163235.0,87250.0,24812.04,10865.14,1.25,37.03,44.36,339.11
4629,fourth,oct,2114-10-19,64,1242548.0,14498101.0,26294.83,801.0,17268867.0,7885.27,5024.0,95914.0,61.08,88370.0,45165845.0,87276.0,24815.66,10874.49,1.25,37.02,43.92,339.19
4630,fourth,oct,2114-10-26,64,1242996.0,14498824.0,25702.11,817.0,17277655.0,7888.56,5027.0,95893.0,61.15,88396.0,45179473.0,87296.0,24820.76,10884.01,1.25,37.06,23.37,339.2
4631,fourth,nov,2114-11-02,64,1243072.0,14507509.0,27959.09,802.0,17276502.0,7890.52,5030.0,95949.0,61.18,88402.0,45194331.0,87321.0,24827.01,10761.14,1.27,37.08,17.34,339.29
4632,fourth,nov,2114-11-09,64,1243340.0,14517625.0,28773.24,805.0,17273849.0,7892.36,5031.0,95946.0,61.19,88424.0,45198656.0,87344.0,24832.29,10754.5,1.25,37.09,17.4,339.25
4633,fourth,nov,2114-11-16,64,1243596.0,14521520.0,29157.69,757.0,17278987.0,7890.35,5033.0,95965.0,61.21,88464.0,45209299.0,87369.0,24838.97,10798.06,1.23,37.08,17.6,339.28
4634,fourth,nov,2114-11-23,64,1240704.0,14517610.0,29367.26,743.0,17273595.0,7886.63,5043.0,95940.0,61.19,88549.0,45205323.0,87477.0,24864.57,10337.05,1.22,37.08,11.51,339.29
4635,fourth,nov,2114-11-30,64,1241523.0,14513151.0,29762.02,751.0,17268155.0,7884.89,5051.0,95950.0,61.13,88570.0,45221302.0,87509.0,24871.52,10271.93,1.22,37.07,5.72,339.36
4636,fourth,dec,2114-12-07,64,1241629.0,14522307.0,31100.56,784.0,17272148.0,7888.85,5051.0,95951.0,61.13,88594.0,45232599.0,87528.0,24875.98,10260.87,1.23,37.08,14.67,339.48
4637,fourth,dec,2114-12-14,64,1241739.0,14527675.0,30315.09,805.0,17276660.0,7887.48,5051.0,95951.0,61.15,88619.0,45247281.0,87551.0,24878.32,10284.19,1.23,37.1,14.96,339.47
4638,fourth,dec,2114-12-21,64,1242127.0,14534856.0,27548.62,796.0,17284501.0,7890.82,5054.0,95985.0,61.16,88649.0,45260030.0,87575.0,24885.8,10382.01,1.22,37.11,9.27,339.4
4639,fourth,dec,2114-12-28,64,1243069.0,14547584.0,27631.92,780.0,17286613.0,7892.61,5055.0,96006.0,61.23,88675.0,45277426.0,87591.0,24890.16,10352.84,1.21,37.13,5.26,339.49
4640,first,jan,2115-01-04,64,1243408.0,14542348.0,26391.37,799.0,17283908.0,7896.51,5057.0,96048.0,61.25,88700.0,45289831.0,87634.0,24888.66,10288.51,1.21,37.12,4.07,339.57
4641,first,jan,2115-01-11,64,1250773.0,14540082.0,26335.66,797.0,17289720.0,7896.27,5074.0,96178.0,61.29,88738.0,45312216.0,87704.0,24867.45,10278.31,1.21,37.12,0.0,339.94
4642,first,jan,2115-01-18,64,1251137.0,14550697.0,28190.43,862.0,17306150.0,7898.13,5077.0,96174.0,61.3,88764.0,45326431.0,87733.0,24875.75,10334.4,1.21,37.09,0.76,340.04
4643,first,jan,2115-01-25,64,1251323.0,14555370.0,28198.15,852.0,17315274.0,7898.2,5079.0,96198.0,61.32,88794.0,45338356.0,87758.0,24884.41,10367.46,1.21,37.11,0.0,340.14
4644,first,feb,2115-02-01,64,1252124.0,14558044.0,28100.66,889.0,17329041.0,7902.82,5082.0,96170.0,61.33,88815.0,45356263.0,87782.0,24897.37,10238.04,1.22,37.13,0.0,340.29
4645,first,feb,2115-02-08,64,1251932.0,14544154.0,27527.22,890.0,17339632.0,7904.68,5085.0,96153.0,61.35,88868.0,45371081.0,87802.0,24907.03,10234.7,1.2,37.16,0.0,340.27
4646,first,feb,2115-02-15,64,1252228.0,14553452.0,29050.84,895.0,17341908.0,7906.58,5087.0,96159.0,61.33,88875.0,45385662.0,87824.0,24914.7,10125.57,1.21,37.16,0.0,340.25
4647,first,feb,2115-02-22,64,1253277.0,14558689.0,26641.99,864.0,17351021.0,7908.03,5085.0,96202.0,61.35,88897.0,45398231.0,87846.0,24922.04,10179.27,1.2,37.2,0.0,340.54
4648,first,mar,2115-03-01,64,1254878.0,14561417.0,27406.39,885.0,17356419.0,7901.72,5083.0,96253.0,61.35,88934.0,45463658.0,87834.0,24951.76,9997.94,1.2,37.23,2.27,340.7
4649,first,mar,2115-03-08,64,1255051.0,14566647.0,27584.44,903.0,17355353.0,7898.08,5084.0,96251.0,61.36,88945.0,45476045.0,87865.0,24960.89,10041.98,1.2,37.23,0.0,340.85
4650,first,mar,2115-03-15,64,1255648.0,14570939.0,25411.59,835.0,17360862.0,7900.09,5086.0,96265.0,61.33,88977.0,45492797.0,87888.0,24972.32,10029.38,1.19,37.24,0.0,340.83
4651,first,mar,2115-03-22,64,1258486.0,14573943.0,24103.53,877.0,17368877.0,7902.69,5096.0,96285.0,61.35,89001.0,45504460.0,87914.0,24982.8,10054.89,1.21,37.25,15.62,341.04
4652,first,mar,2115-03-29,64,1258471.0,14569317.0,26376.03,876.0,17408740.0,7910.58,5112.0,96281.0,61.36,89095.0,45491623.0,87963.0,24984.77,9992.23,1.23,37.25,0.0,340.9
4653,second,apr,2115-04-05,64,1257058.0,14550904.0,26738.24,877.0,17405836.0,7906.46,5112.0,96250.0,61.35,89048.0,45479618.0,87948.0,24964.79,10024.09,1.24,37.24,1.87,340.72
4654,second,apr,2115-04-12,64,1258263.0,14558070.0,26704.27,869.0,17414015.0,7908.91,5113.0,96195.0,61.35,89074.0,45493707.0,87966.0,24972.44,10125.92,1.25,37.25,0.0,340.97
4655,second,apr,2115-04-19,64,1259247.0,14566915.0,26681.92,890.0,17421435.0,7910.44,5120.0,96172.0,61.3,89093.0,45516260.0,87974.0,24982.03,10050.55,1.29,37.29,3.08,341.1
4656,second,apr,2115-04-26,64,1259495.0,14572604.0,27924.76,872.0,17429139.0,7916.75,5116.0,96189.0,61.38,89118.0,45518560.0,87995.0,24990.88,10048.05,1.28,37.3,2.57,341.22
4657,second,may,2115-05-03,64,1258473.0,14554161.0,26847.45,845.0,17404439.0,7911.23,5100.0,96196.0,61.23,89101.0,45491890.0,87987.0,24974.34,10055.83,1.29,37.3,0.0,341.18
4658,second,may,2115-05-10,64,1258583.0,14558243.0,27804.55,850.0,17412418.0,7914.03,5098.0,96287.0,61.25,89127.0,45506302.0,88009.0,24985.52,10067.98,1.29,37.3,2.0,341.35
4659,second,may,2115-05-17,64,1259034.0,14563649.0,27156.83,911.0,17414796.0,7917.54,5098.0,96335.0,61.16,89170.0,45515338.0,88031.0,24990.66,10058.39,1.26,37.3,17.51,341.45
4660,second,may,2115-05-24,64,1261260.0,14566172.0,24710.19,912.0,17427772.0,7920.95,5100.0,96436.0,61.24,89152.0,45505789.0,88072.0,24980.2,10289.99,1.26,37.31,20.89,341.46
4661,second,may,2115-05-31,64,1261284.0,14566508.0,24943.74,912.0,17427833.0,7921.13,5101.0,96436.0,61.24,89153.0,45505903.0,88074.0,24980.33,10290.21,1.26,37.31,20.78,341.46
4662,second,jun,2115-06-07,64,1261602.0,14566661.0,25027.28,974.0,17433167.0,7922.26,5099.0,96499.0,61.23,89168.0,45533605.0,88102.0,24988.48,10370.25,1.26,37.29,26.56,341.76
4663,second,jun,2115-06-14,64,1261955.0,14571240.0,25360.45,978.0,17436362.0,7924.35,5100.0,96547.0,61.2,89192.0,45545320.0,88111.0,25001.03,10399.95,1.28,37.33,28.85,341.77
4664,second,jun,2115-06-21,64,1262448.0,14575641.0,24949.72,941.0,17440017.0,7925.92,5103.0,96579.0,61.2,89220.0,45558131.0,88135.0,25009.41,10460.27,1.27,37.34,31.87,341.85
4665,second,jun,2115-06-28,64,1262619.0,14578149.0,26852.39,941.0,17445921.0,7928.49,5104.0,96573.0,61.24,89261.0,45575387.0,88161.0,25021.14,10439.95,1.25,37.32,30.78,341.86
4666,third,jul,2115-07-05,64,1262958.0,14575394.0,25323.0,954.0,17451719.0,7930.87,5106.0,96556.0,61.28,89308.0,45586301.0,88183.0,25029.36,10494.32,1.24,37.32,26.21,341.95
4667,third,jul,2115-07-12,64,1263415.0,14581570.0,29420.91,903.0,17458454.0,7933.22,5112.0,96592.0,61.22,89331.0,45590233.0,88202.0,25038.59,10432.75,1.24,37.33,16.71,342.28
4668,third,jul,2115-07-19,64,1264078.0,14595288.0,29359.78,850.0,17461796.0,7936.45,5115.0,96615.0,61.24,89353.0,45594433.0,88226.0,25036.49,10474.78,1.24,37.32,15.7,342.38
4669,third,jul,2115-07-26,64,1268374.0,14628002.0,38596.78,791.0,17465087.0,7922.59,5133.0,96525.0,61.52,89560.0,45639327.0,88368.0,25072.35,9859.12,1.28,37.33,0.0,344.39
4670,third,aug,2115-08-02,64,1266186.0,14639705.0,38784.78,821.0,17477697.0,7916.23,5135.0,96496.0,61.48,89570.0,45670777.0,88438.0,25071.85,9850.29,1.28,37.38,10.37,344.36
4671,third,aug,2115-08-09,64,1266148.0,14639672.0,38760.01,821.0,17478296.0,7916.34,5135.0,96496.0,61.49,89571.0,45671302.0,88439.0,25072.34,9851.4,1.28,37.38,10.18,344.35
4672,third,aug,2115-08-16,64,1266074.0,14648939.0,36398.41,784.0,17481786.0,7918.09,5136.0,96522.0,61.55,89590.0,45674070.0,88462.0,25082.57,9813.8,1.28,37.39,18.49,344.42
4673,third,aug,2115-08-23,64,1265967.0,14648853.0,36443.11,784.0,17481854.0,7918.14,5136.0,96522.0,61.55,89590.0,45674873.0,88462.0,25082.87,9813.01,1.28,37.39,18.4,344.42
4674,third,aug,2115-08-30,64,1266232.0,14660275.0,36271.77,738.0,17482290.0,7920.4,5137.0,96547.0,61.55,89626.0,45684805.0,88484.0,25089.72,9564.74,1.29,37.41,20.85,344.59
4675,third,sep,2115-09-06,64,1266385.0,14667338.0,34488.53,739.0,17491381.0,7920.82,5135.0,96532.0,61.66,89641.0,45681908.0,88553.0,25090.49,9102.7,1.22,37.42,21.21,344.76
4676,third,sep,2115-09-13,64,1263542.0,14656096.0,34028.17,767.0,17488165.0,7910.19,5128.0,96532.0,61.64,89615.0,45667497.0,88494.0,25065.9,9093.77,1.22,37.41,21.56,344.76
4677,third,sep,2115-09-20,64,1263693.0,14660794.0,35453.76,795.0,17489805.0,7914.17,5127.0,96551.0,61.68,89627.0,45673144.0,88527.0,25067.63,9106.2,1.22,37.4,19.22,344.78
4678,third,sep,2115-09-27,64,1263388.0,14665355.0,34994.78,783.0,17493476.0,7914.11,5125.0,96552.0,61.7,89643.0,45680891.0,88545.0,25074.04,9104.2,1.23,37.41,12.11,344.87
4679,fourth,oct,2115-10-04,64,1263233.0,14664725.0,35711.62,774.0,17502961.0,7915.64,5127.0,96591.0,61.7,89659.0,45687608.0,88548.0,25080.22,9143.14,1.22,37.43,12.02,345.1
4680,fourth,oct,2115-10-11,64,1263174.0,14668535.0,38780.73,779.0,17503651.0,7918.59,5131.0,96636.0,61.81,89696.0,45703195.0,88566.0,25097.15,9306.98,1.23,37.42,10.16,345.22
4681,fourth,oct,2115-10-18,64,1263287.0,14679220.0,37675.02,772.0,17507834.0,7920.77,5129.0,96729.0,61.82,89710.0,45700088.0,88587.0,25099.01,9184.05,1.22,37.41,10.91,345.4
4682,fourth,oct,2115-10-25,64,1263152.0,14677301.0,35903.99,762.0,17507600.0,7922.24,5132.0,96709.0,61.77,89705.0,45653344.0,88537.0,25082.05,9293.94,1.22,37.4,10.8,345.35
4683,fourth,nov,2115-11-01,64,1263165.0,14677378.0,35670.88,763.0,17507825.0,7922.18,5132.0,96710.0,61.78,89707.0,45653455.0,88540.0,25082.63,9298.01,1.22,37.41,10.41,345.36
4684,fourth,nov,2115-11-08,64,1263621.0,14677642.0,31433.31,756.0,17506250.0,7923.92,5133.0,96666.0,61.73,89736.0,45661621.0,88569.0,25091.26,9241.49,1.24,37.42,9.53,345.55
4685,fourth,nov,2115-11-15,64,1263623.0,14678053.0,31434.75,754.0,17506318.0,7924.15,5133.0,96667.0,61.73,89736.0,45662042.0,88571.0,25091.47,9241.93,1.24,37.42,9.94,345.54
4686,fourth,nov,2115-11-22,64,1263535.0,14689479.0,30098.18,744.0,17512208.0,7925.3,5134.0,96693.0,61.78,89759.0,45672667.0,88569.0,25097.47,9254.83,1.28,37.42,8.15,345.77
4687,fourth,nov,2115-11-29,64,1264502.0,14685019.0,29942.77,687.0,17507737.0,7926.83,5135.0,96708.0,61.8,89783.0,45685692.0,88593.0,25101.2,9225.53,1.29,37.43,5.74,345.98
4688,fourth,dec,2115-12-06,64,1263482.0,14693797.0,29509.89,650.0,17519225.0,7927.25,5133.0,96706.0,61.8,89802.0,45696756.0,88617.0,25108.03,9242.05,1.27,37.44,0.0,346.24
4689,fourth,dec,2115-12-13,64,1264231.0,14700450.0,29278.79,655.0,17531897.0,7930.62,5134.0,96806.0,61.77,89807.0,45711200.0,88631.0,25115.86,9229.23,1.27,37.45,13.22,346.2
4690,fourth,dec,2115-12-20,64,1264601.0,14701136.0,30383.41,660.0,17527958.0,7937.54,5137.0,96822.0,61.79,89792.0,45745550.0,88655.0,25123.16,9241.57,1.27,37.46,1.26,346.28
4691,fourth,dec,2115-12-27,64,1264520.0,14702945.0,29239.55,666.0,17533661.0,7939.43,5139.0,96817.0,61.77,89817.0,45756827.0,88678.0,25131.62,9245.34,1.27,37.48,1.88,346.42
4692,first,jan,2116-01-03,64,1265032.0,14706328.0,30171.66,645.0,17539722.0,7941.4,5139.0,96819.0,61.81,89840.0,45769410.0,88704.0,25135.87,9253.44,1.27,37.49,15.52,346.63
4693,first,jan,2116-01-10,64,1265855.0,14710967.0,30035.95,633.0,17545544.0,7943.44,5140.0,96821.0,61.75,89866.0,45781884.0,88734.0,25148.59,9174.91,1.27,37.5,16.97,346.74
4694,first,jan,2116-01-17,64,1266246.0,14715261.0,30148.94,636.0,17553936.0,7947.22,5145.0,96854.0,61.77,89891.0,45776302.0,88765.0,25156.64,9162.33,1.25,37.52,25.71,346.91
4695,first,jan,2116-01-24,64,1266657.0,14718652.0,34470.54,658.0,17559054.0,7949.73,5146.0,96863.0,61.77,89922.0,45785289.0,88791.0,25162.57,9082.85,1.24,37.53,25.62,347.12
4696,first,jan,2116-01-31,64,1266810.0,14722100.0,34533.47,667.0,17563577.0,7949.58,5149.0,96837.0,61.79,89947.0,45797341.0,88831.0,25170.11,9032.17,1.24,37.55,35.98,347.3
4697,first,feb,2116-02-07,64,1266849.0,14722177.0,34511.86,666.0,17563861.0,7949.74,5149.0,96837.0,61.79,89950.0,45797630.0,88832.0,25170.77,9034.31,1.24,37.55,35.8,347.3
